671 18 1
000000010101100010     1
011000010100011010     1
100010100001010101     1
010110000010000110     0
000001101001011001     1
101001001000010101     1
100101101001011001     1
100101001001001001     1
010010100110010110     0
010110000101101010     0
010000010000011010     1
010100100110100001     1
101010000101000100     0
100110010110010010     0
010101001010010010     1
010001001001101001     1
000010001000010101     1
010010100101001001     1
010010000010010110     0
100101100110010110     1
100001010100011010     1
011000001001001001     0
011000001001011000     0
001010010101000110     1
100101000101101010     0
101010010100100101     0
100101100110011001     1
010101100100100010     1
001001000101011010     1
100001100101011000     1
001001001001100101     1
010010011001010010     1
100110100001100101     0
011000001010010101     1
100001100001011001     1
101000011001010110     0
011000010101001010     1
101001100101011001     1
011010010010010100     1
010010010010000110     0
010110011001011010     1
000010101001010101     1
000100100100000110     1
011001011001001010     0
000101100110010010     1
100101010001101010     0
001000001001011001     0
010001011000011010     1
011010010100100001     1
100100010110100100     1
000000010101001010     1
010010010001011010     1
100001011000010010     0
010101000010011010     1
010001100110010010     1
010000100101101001     1
100000101001010101     1
011000011001101001     0
000010010101101001     1
000101000100101010     0
010101100110100110     1
100010001001010101     1
101010100101010001     0
011010000110010110     0
100110100101100001     0
101001010101011010     1
100001101000010101     1
001001000100010010     1
010101101001000010     1
000101100001101001     1
011010011001100100     0
100001100101100000     0
100100010100100110     1
100110011001000110     0
000010011001100100     0
011001000110011000     1
011001010010011000     1
100000100001100101     0
001010010101000000     1
100100100010010101     1
011001000110010010     1
100101100100100000     0
000001000100011010     1
010110001001100110     0
101001000001011001     1
100001100100010110     1
100101011010010010     0
101001010110010110     1
100101100100010010     1
010110001001100000     0
001000100110010101     1
010000101010010100     0
000110101000010101     1
011000010110010010     1
010100011010011000     1
010000000110001001     1
100110000101000110     1
100101101000010110     0
011010010010010001     1
010001000100101010     0
001000011001011000     0
011010100101011001     1
010101001000011010     1
010101001010000000     1
001010010101001001     1
100101001001000010     0
100000011000010110     0
100110100101000100     1
000110100110000101     1
000101101010100101     0
100100001001010010     0
011000100110010001     1
000001100110010000     1
100110010101100110     1
010010100110010001     1
100100001001000110     0
100001100100010000     1
100101100100000110     1
100001000100010010     1
100001101001010110     0
011010100101000001     1
011001001010011001     0
010110100100100100     1
100100100101000110     1
100100010101101000     1
100110100100010100     1
100001011000000110     0
000010011000100101     0
001000000010010101     1
011000010110011000     1
101000010101010010     1
010100011001101010     0
011010011001001001     0
101010100101000101     0
100110100101011001     0
011001101001011000     0
010010000110000110     0
100010010101100001     1
011010010101100110     1
010000100100100001     1
100010010010010101     1
100110000010010101     1
101001010001100001     1
000101101010000100     0
100000010101011010     1
101010010100010110     0
011001011000101001     0
101010010100000001     0
101001000001000001     1
010010001000100101     0
011001010001101010     0
001000011010010101     1
100100100100010110     1
100010010101011000     1
011010010101011010     1
011001011000010010     1
010101100000011010     1
010101100001101000     1
000001001001100001     1
000110001000100101     0
100010100100010101     1
100001001001011001     1
100110010010010110     0
101010011001010001     0
010100100100100110     1
000101000110100110     1
010001010010011010     1
001001100110010100     1
101010010110010100     0
000001100101101001     1
101001101001010101     1
101010010100010000     0
101010010110000101     0
011001010110101001     1
010101001000001000     1
001010100001010101     1
010100011000011010     1
100010010101100100     1
100110010110011001     0
010110010010011000     1
100110011000010110     0
000101100110000110     1
100101100101101000     0
011010010101100000     1
101001010101100000     1
100001001000010110     0
100110010101001000     1
101000001001010101     1
101000010101000110     1
011010010101101001     1
000100010001101010     0
011010010100010010     1
001000010101100110     1
100001100101010010     1
010100101010011001     0
100110000110010100     1
011001000110100001     1
010101001000000010     1
000010010101100000     1
101010010110010001     0
100101011010000110     0
100000100100100101     0
000110000101100110     1
010101001001101000     1
011000100100000001     1
000110000100000110     1
100001100100100100     0
010110100101100110     1
010101000010100000     1
000101000001101010     0
001001100101001001     1
101001010110100101     0
000100010100101010     0
011001010110011010     1
010010000101101001     1
011010010101000010     1
001010010101010010     1
100110010101011010     1
100110000101100100     1
011000100101001001     1
100101100000100100     0
100001100101001001     1
101001100101010000     1
000110011010010110     0
100001001001000110     0
100101011001101001     1
010000100110000001     1
010001100110001001     1
011001001001011010     0
011000000101101001     1
100110100101010110     1
100100101001100101     0
000100000100100110     1
100010010110010110     0
011000011001001000     0
101001000101001001     1
100100101001010110     0
100110000110000101     1
100100101000010101     1
001010100100010101     1
011010011000100101     0
010001100101101010     0
101000010010010101     1
011001101010000101     0
001001010110011000     1
100101000110100100     1
010001100001101001     1
011001100100010010     1
101001011000010110     0
000001000110010010     1
010001100110011000     1
100101011001100010     0
001001100001011001     1
011000010000010010     1
101000100001010101     1
010010011010010001     1
010010010100101001     1
010110100100001001     1
001001001001000001     1
100001011001100001     1
011000010110001001     1
001001101001000101     1
100000001001010110     0
011010000110000101     1
010000100100001001     1
011001010010010010     1
100000010101100110     1
100110100000010101     1
010000010110011010     1
011001011010100101     0
010000000101101010     0
010010100110000101     1
010010010110011000     1
100100000110000100     1
010101000010101001     1
100110100100000101     1
010000011010010000     1
001001011000001001     0
000110010010000110     0
000101010000101010     0
000110011001101001     0
100101101001010010     0
100000010101101001     1
001000010101000010     1
010101011010001000     1
001001100100010000     1
010101101000000000     1
001001011001100001     1
011010010000010110     1
010101100100001010     1
000010010101011010     1
010101100010100100     1
100001011010010110     0
011010001001100101     0
101001100101000001     1
010001011001101010     0
101010000100010001     0
100101011000011010     0
011001101001000001     1
010100011010010010     1
101001100100100101     0
101010010000010100     0
100100100110010100     1
001001000110011001     1
011001100100001001     1
100110011001011001     0
010001000110101001     1
100101000110011000     1
100101011001001010     0
100000100101100001     0
101010000101000001     0
011000000110000001     1
101000100100010101     1
100010011001100101     0
000000001010010101     1
000101000110011010     1
100110101001010101     1
010101101000001001     1
010101100000100110     1
010010000110100101     1
100101000110000110     1
000110100100100101     1
101001000010010101     1
101001100001000101     1
010000010110101001     1
100001100110010100     1
010101011000001010     1
000110000110100101     1
010101010010001010     1
