671 18 1
101001010110011001     1
010100010010011010     1
000101011001101010     0
100100011001011010     0
101001011001010010     0
010110010010000010     0
010101000010100000     1
001001000110010110     1
000010001000010101     1
010000010010010010     1
010000011010011001     1
010101100000100000     1
001001000001100001     1
010101000010011010     1
011001101010010100     0
010101000110101000     1
010110010110101001     1
100100101000010101     1
010010011010100101     0
011010011001100001     0
101010100101010100     0
011001100001100001     1
000000100010010101     1
010110100101011010     0
010010000110011001     1
000100100100000110     1
010110011001011010     1
100101100101100010     0
001000101001010101     1
101001000110010100     1
100101010001101010     0
000001100101011010     1
000110010101100010     1
010010010100011010     1
010100100110001001     1
011010100100000101     1
101010010001000100     0
100100010101100010     1
000101100110100100     1
010000101010010100     0
100101011010010010     0
000010010101011010     1
010001100100101001     1
000110010110000010     0
000001010110011010     1
100000010101001000     1
000101101001001001     1
100101100110010110     1
000101100100011010     1
100100001001010010     0
000001100110010000     1
011010100100010001     1
001001010101001010     1
011010010010010100     1
010001100110001001     1
010010010101100010     1
000001000100011010     1
000100100110010110     1
101001010110100101     0
010101100010100001     1
100000011010010101     1
000001000110011000     1
000000010101001010     1
100001101001000101     1
011010000100000001     1
010110010100101010     0
100000010101000010     1
100010010101010010     1
100110011001010010     0
010101011000100010     1
100101101000010110     0
010110100110000100     1
100001100101001001     1
010010001010010101     1
011000100010010101     1
010001100001101001     1
101001011000010110     0
100001100101011000     1
100100100010010101     1
100100101001100101     0
000100100100100100     1
100100100100000100     1
101010000101100101     0
000110000110100101     1
001000000010010101     1
100000010101101001     1
100101011010011001     0
100001001001011001     1
101010010100000001     0
010110100100001001     1
100110010010010110     0
000010010110010010     0
011001101010000101     0
100110100101010110     1
100100000101100110     1
101010010001010000     0
101001010101000010     1
010101001001001010     1
010000011010010000     1
010010000100100001     1
011000001001011000     0
000110000101100110     1
011010010000010110     1
101001100100010100     1
000101101010000001     0
000110001001100001     0
011010100101100101     1
001001010110011000     1
101001010001001001     1
010010000110000001     1
100000001001010110     0
100100100101100000     0
011001100101011010     1
001010011000010101     1
101010000100000101     0
010101100010000110     1
100001010100011010     1
000100100110000100     1
000101001001101001     1
001010100001010101     1
100101100100011000     1
010000100110000001     1
011010010110000001     1
010110011000100000     0
100110010110100101     1
100101101001100100     0
001000100000010101     1
101010000101000001     0
100101101001011001     1
100010010101000000     1
100101001000010010     0
011010000100100101     1
011010010101000010     1
100101000110010010     1
011000001001001001     0
100100100001100100     0
010110000100101001     1
010101100010000000     1
001001011001001000     0
100000010101011010     1
011000001000011001     0
101001001001010001     1
100100011000000110     0
000101101010000100     0
001001000101011010     1
010010100101001001     1
011001011010010110     1
000110000110010010     0
000110011001101001     0
010001101001100001     1
010100000100101010     0
100110100100010100     1
000010011010010101     1
011000010001011010     1
000001100110010110     1
101001011001011000     0
010110011000011000     1
000001101010010001     0
010010000110000110     0
011001000110001001     1
010000010100101010     0
011010100101000001     1
101010000001010100     0
010001101010100101     0
100010010101001001     1
010101000010001000     1
100001010101100010     1
010001001001101001     1
000110011000100100     0
100100100101101001     0
010100101010000100     0
100101100000100100     0
000001001001100001     1
010010001000100101     0
100001100100010110     1
101010010000010100     0
000100000100100110     1
001001100101100001     1
010010100100000001     1
100010011001010110     0
001000010101001000     1
100110000101000110     1
100101010110100110     1
100001000001100001     1
100000011000010110     0
101010000101010000     0
101001011001100101     1
101000010101100001     1
100101001001011010     0
001001100101011000     1
010000011000010010     1
101000010101001001     1
001001100110010001     1
010101100000001000     1
001001011000001001     0
011010000010010101     1
101001000100010110     1
100000100001100101     0
101001000100011001     1
000101000110100110     1
101010010100010110     0
010101011000001010     1
100001100001011001     1
101010010001011001     0
100110000100000100     1
010101001010000110     1
010010010010010000     1
010101100001101000     1
000001101010010100     0
010000011000011000     1
100110010101100000     1
010010100110010110     0
100001011001100001     1
010110001001100000     0
101000010101010010     1
000010011001100100     0
000110100110010100     1
010110100110011001     1
011010010101100000     1
000110000110000100     1
100110010100100100     1
000010011001100001     0
100000101001010101     1
010010011010010100     1
010001000110011010     1
101000100100010101     1
011001000110100001     1
010100100100101001     1
010110011000101001     0
010101100100001010     1
010001100110010010     1
100110010110011001     0
001000001001011001     0
100100000110100101     1
011000010110011000     1
100010010110010110     0
100001000100011000     1
011001011010001001     0
010010000110010010     0
000010001001100101     0
011001100110011001     1
010101001000000010     1
010010011000100001     0
000110100100100101     1
101010010100000100     0
101010000001000101     0
010101000010000010     1
101000011001010110     0
001001101001000101     1
011001000001101001     1
000110010010000110     0
010001010010011010     1
010110101001011001     0
000110011001100000     0
100100001001000110     0
010101101000011000     1
000110011001100110     0
011010010110000110     0
011000010010010000     1
000101101010010000     0
010000101010000101     0
010101101001000010     1
100000010101100000     1
011000010101100010     1
011010010101011010     1
100001100110100101     0
000101100110011000     1
010001100110100001     1
010010011001010010     1
011000010000010010     1
100001100110010100     1
000101100100100110     1
001001001001100101     1
010100101010000001     0
010101001010011000     1
011000011000010000     1
101001010101100110     1
010100000001101010     0
000100010110100110     1
011010010110011001     1
000001100110011001     1
100001000101011010     1
101000100101100101     0
100010001001010101     1
011001010110011010     1
011000011010010100     1
100001000110011001     1
000001000001101001     1
001010011001100101     0
100100000110000100     1
011000011001101001     0
010101010010101000     1
001001000001001001     1
100100010100100110     1
010001100101101010     0
001001100100010000     1
100001010001101001     1
001000011001001001     0
100001011001001001     1
010110000110100001     1
010100101010011001     0
010101000010100110     1
100101100100100000     0
010110011010000110     0
001001100010010101     1
101010010000000101     0
101001010100011000     1
010001101001001001     1
101001011001000001     1
100001100010010101     1
010101010010100010     1
010110000110011010     0
100110010101100110     1
010101000000100010     1
011010011001100100     0
100001010101001010     1
